Ticker,Company,CIK,Sector,CatalystType,CatalystDate,CatalystPrimaryLink,CatalystEvidencePrimaryLinks,CatalystEvidenceSecondaryLinks,HasDilutionFlag,DilutionForms,DilutionLinks,DilutionNotes,RunwayCash,RunwayQuarterlyBurn,RunwayQuarters,RunwayNotes,LatestForm,FiledAt,FilingURL,FilingsSummary,FilingURLsAll,FDA_EventType,FDA_Date,FDA_URL,FDA_URLsAll,FDA_Summary
ABEO,Abeona Therapeutics Inc.,0000318306,Healthcare,Corporate event / guidance / financing,2025-08-14,https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023715/ex99-1.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023715/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023716/form10-q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225020227/form8-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225017460/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225011452/form8-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225010516/form10-q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225010514/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225009564/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225006584/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225006548/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225003411/formdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315225010981/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315225010978/form10-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315225001051/forms-8.htm; https://www.sec.gov/Archives/edgar/data/318306/000149315224051060/0001493152-24-051060.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315224045338/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315224044862/formdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315224042775/ex99-1.htm,,TRUE,S-8,https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315225001051/forms-8.htm,Recent dilution-related filings: S-8,,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-08-14,https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023715/ex99-1.htm,"2025-08-14 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023716/form10-q.htm | nan
GECC,Great Elm Capital Corp.,0001675033,Financial Services,Corporate event / guidance / financing,2025-11-04,https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525264872/gecc-ex99_1.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525264872/gecc-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525264873/gecc-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525232655/d31018d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325012773/dp235476_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325011543/dp234253_8a12b.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325011541/dp234250_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325011498/dp234216_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525198790/d913142d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525197310/d913142d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525195381/d913142d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325010993/dp233732_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325010785/dp233518_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325010214/dp232978_ex1001.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025102181/gecc-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025102075/gecc-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525132242/d36590d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525113242/d946748d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525113233/d111186d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025063649/gecc-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025063649/gecc-20250505.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000114036125013372/gecc-20250530.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025036517/gecc-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025036509/gecc-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025036509/gecc-20250310.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017024136920/gecc-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017024136920/gecc-20241216.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010324017629/dp221919_ex1001.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010324017629/dp221919_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017024119233/gecc-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017024119233/gecc-20241031.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009699/gecc-efp10883_424b1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009693/gecp-efp10654_424b1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009690/gecc-efp10884_424b5.htm,,TRUE,424B5; 424B1,https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525198790/d913142d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525197310/d913142d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525195381/d913142d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525113233/d111186d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009699/gecc-efp10883_424b1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009693/gecp-efp10654_424b1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009690/gecc-efp10884_424b5.htm,"Recent dilution-related filings: 424B5, 424B1",,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-11-04,https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525264872/gecc-ex99_1.htm,"2025-11-04 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525264873/gecc-20250930.htm | nan
2025-11-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525264872/gecc-ex99_1.htm | nan
2025-11-04 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525264873/gecc-20250930.htm | nan
2025-11-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525264872/gecc-ex99_1.htm | nan
2025-10-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525232655/d31018d8k.htm | nan
2025-10-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525232655/d31018d8k.htm | nan
2025-10-02 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325012773/dp235476_8k.htm | nan
2025-10-02 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325012773/dp235476_8k.htm | nan
2025-09-11 | 8-A12B | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325011543/dp234253_8a12b.htm | nan
2025-09-11 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325011541/dp234250_8k.htm | nan
2025-09-11 | 8-A12B | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325011543/dp234253_8a12b.htm | nan
2025-09-11 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325011541/dp234250_8k.htm | nan
2025-09-10 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325011498/dp234216_8k.htm | nan
2025-09-10 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325011498/dp234216_8k.htm | nan
2025-09-09 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525198790/d913142d424b5.htm | nan
2025-09-09 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525198790/d913142d424b5.htm | nan
2025-09-05 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525197310/d913142d424b5.htm | nan
2025-09-05 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525197310/d913142d424b5.htm | nan
2025-09-04 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525195381/d913142d424b5.htm | nan
2025-09-04 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525195381/d913142d424b5.htm | nan
2025-08-29 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325010993/dp233732_8k.htm | nan
2025-08-29 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325010993/dp233732_8k.htm | nan
2025-08-27 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325010785/dp233518_8k.htm | nan
2025-08-27 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325010785/dp233518_8k.htm | nan
2025-08-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325010214/dp232978_ex1001.htm | nan
2025-08-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325010214/dp232978_ex1001.htm | nan
2025-08-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025102181/gecc-ex99_1.htm | nan
2025-08-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025102181/gecc-ex99_1.htm | nan
2025-08-04 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025102075/gecc-20250630.htm | nan
2025-08-04 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025102075/gecc-20250630.htm | nan
2025-05-30 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525132242/d36590d8k.htm | nan
2025-05-30 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525132242/d36590d8k.htm | nan
2025-05-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525113242/d946748d8k.htm | nan
2025-05-06 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525113233/d111186d424b5.htm | nan
2025-05-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525113242/d946748d8k.htm | nan
2025-05-06 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525113233/d111186d424b5.htm | nan
2025-05-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025063649/gecc-ex99_1.htm | nan
2025-05-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025063649/gecc-20250505.htm | nan
2025-04-11 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000114036125013372/gecc-20250530.htm | nan
2025-04-11 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000114036125013372/gecc-20250530.htm | nan
2025-03-10 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025036517/gecc-20241231.htm | nan
2025-03-10 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025036509/gecc-ex99_1.htm | nan
2025-03-10 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025036517/gecc-20241231.htm | nan
2025-03-10 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025036509/gecc-20250310.htm | nan
2024-12-17 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017024136920/gecc-ex99_1.htm | nan
2024-12-17 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017024136920/gecc-20241216.htm | nan
2024-12-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010324017629/dp221919_ex1001.htm | nan
2024-12-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010324017629/dp221919_8k.htm | nan
2024-10-31 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017024119233/gecc-ex99_1.htm | nan
2024-10-31 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017024119233/gecc-20241031.htm | nan
2024-10-28 | 424B1 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009699/gecc-efp10883_424b1.htm | nan
2024-10-28 | 424B1 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009693/gecp-efp10654_424b1.htm | nan
2024-10-28 | 424B1 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009699/gecc-efp10883_424b1.htm | nan
2024-10-28 | 424B1 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009693/gecp-efp10654_424b1.htm | nan
2024-10-25 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009690/gecc-efp10884_424b5.htm | nan
2024-10-25 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009690/gecc-efp10884_424b5.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525264873/gecc-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525264872/gecc-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525232655/d31018d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325012773/dp235476_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325011543/dp234253_8a12b.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325011541/dp234250_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325011498/dp234216_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525198790/d913142d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525197310/d913142d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525195381/d913142d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325010993/dp233732_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325010785/dp233518_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010325010214/dp232978_ex1001.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025102181/gecc-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025102075/gecc-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525132242/d36590d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525113242/d946748d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000119312525113233/d111186d424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025063649/gecc-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025063649/gecc-20250505.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000114036125013372/gecc-20250530.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025036517/gecc-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025036509/gecc-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017025036509/gecc-20250310.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017024136920/gecc-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017024136920/gecc-20241216.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010324017629/dp221919_ex1001.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095010324017629/dp221919_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017024119233/gecc-ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000095017024119233/gecc-20241031.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009699/gecc-efp10883_424b1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009693/gecp-efp10654_424b1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1675033/000113322824009690/gecc-efp10884_424b5.htm,,,,,
GLDG,GoldMining Inc.,0001538847,Basic Materials,TBD,2025-10-20,https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925031311/gldmn20251019_6k.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925031311/gldmn20251019_6k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925030866/ex_866936.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925029767/gldmn20250923_6k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925027895/gldmn20250827_6k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925027695/gldmn20250825_6k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925027409/gldmn20250819_6k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925023721/ex_844916.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925023045/ex_841028.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925022672/ex_837171.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925021851/ex_835674.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925020582/ex_831755.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925019886/ex_828904.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925019763/ex_828381.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925019216/ex_826303.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925018579/ex_823459.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925017274/ex_818200.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925015928/ex_814903.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925005482/gldmn20241130c_40f.htm,,FALSE,,,,,,,TODO: parse 10-Q/10-K to compute runway,6-K,2025-10-20,https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925031311/gldmn20251019_6k.htm,"2025-10-20 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925031311/gldmn20251019_6k.htm | nan
2025-10-10 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925030866/ex_866936.htm | nan
2025-09-24 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925029767/gldmn20250923_6k.htm | nan
2025-08-28 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925027895/gldmn20250827_6k.htm | nan
2025-08-25 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925027695/gldmn20250825_6k.htm | nan
2025-08-20 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925027409/gldmn20250819_6k.htm | nan
2025-07-29 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925023721/ex_844916.htm | nan
2025-07-21 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925023045/ex_841028.htm | nan
2025-07-14 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925022672/ex_837171.htm | nan
2025-07-02 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925021851/ex_835674.htm | nan
2025-06-17 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925020582/ex_831755.htm | nan
2025-06-09 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925019886/ex_828904.htm | nan
2025-06-09 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925019763/ex_828381.htm | nan
2025-06-03 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925019216/ex_826303.htm | nan
2025-05-28 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925018579/ex_823459.htm | nan
2025-05-16 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925017274/ex_818200.htm | nan
2025-05-12 | 6-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925015928/ex_814903.htm | nan
2025-02-27 | 40-F | https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925005482/gldmn20241130c_40f.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925031311/gldmn20251019_6k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925030866/ex_866936.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925029767/gldmn20250923_6k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925027895/gldmn20250827_6k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925027695/gldmn20250825_6k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925027409/gldmn20250819_6k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925023721/ex_844916.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925023045/ex_841028.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925022672/ex_837171.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925021851/ex_835674.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925020582/ex_831755.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925019886/ex_828904.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925019763/ex_828381.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925019216/ex_826303.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925018579/ex_823459.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925017274/ex_818200.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925015928/ex_814903.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1538847/000143774925005482/gldmn20241130c_40f.htm,,,,,
GLSI,"Greenwich LifeSciences, Inc.",0001799788,Healthcare,TBD,2025-11-03,https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315225020623/formdef14a.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315225020623/formdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000164117225020843/form8-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000164117225011731/form10-q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000164117225004819/form10-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315224051062/forms-8.htm; https://www.sec.gov/Archives/edgar/data/1799788/000149315224050777/0001493152-24-050777.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315224043327/formdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315224040312/forms-3.htm,,TRUE,S-8; S-3,https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315224051062/forms-8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315224040312/forms-3.htm,"Recent dilution-related filings: S-8, S-3",,,,TODO: parse 10-Q/10-K to compute runway,DEF 14A,2025-11-03,https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315225020623/formdef14a.htm,"2025-11-03 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315225020623/formdef14a.htm | nan
2025-07-24 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000164117225020843/form8-k.htm | nan
2025-05-20 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000164117225011731/form10-q.htm | nan
2025-04-15 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000164117225004819/form10-k.htm | nan
2024-12-20 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315224051062/forms-8.htm | nan
2024-12-19 | 8-K | https://www.sec.gov/Archives/edgar/data/1799788/000149315224050777/0001493152-24-050777.txt | nan
2024-11-01 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315224043327/formdef14a.htm | nan
2024-10-07 | S-3 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315224040312/forms-3.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315225020623/formdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000164117225020843/form8-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000164117225011731/form10-q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000164117225004819/form10-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315224051062/forms-8.htm; https://www.sec.gov/Archives/edgar/data/1799788/000149315224050777/0001493152-24-050777.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315224043327/formdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1799788/000149315224040312/forms-3.htm,,,,,
